ID, Sentence, Aspect, Intensity
R0130:S010, 附近的停车场也非常多。, 停车场, 6.5#6.83
R0130:S012, 交通十分便利。, 交通, 6.62#6.25
R0130:S016, 里面空间也非常大。, 空间, 6.67#6.83
R0130:S071, 味道不会过重。, 味道, 5.5#5.25
R0130:S076, 所以他们提供的肉品份量十分刚好。, 肉品份量, 6.25#6.25
R0130:S077, 雪花牛吃起来很软嫩。, 雪花牛, 6.38#6.0
R0130:S080, 所以肉质很不错。, 肉质, 6.5#6.5
R0130:S088, 海鲜新鲜。, 海鲜, 6.0#5.12
R0130:S090, 份量也适中。, 份量, 5.33#5.0
R0130:S092, 真的都很新鲜。, NULL, 6.0#5.33
R0130:S093, 吃起来相当过瘾。, NULL, 6.62#6.12
R0130:S109, 内馅都还算蛮饱满的。, 内馅, 6.5#5.88
R0130:S121, 粉色拉面不仅颜色美也十分Q弹好吃。, 粉色拉面#粉色拉面, 5.5#5.5 6.5#6.5
R0130:S125, 冷泡茶喝起来很回甘。, 冷泡茶, 6.33#6.17
R0130:S132, 有多开心两次在汆食作伙锅用餐的经验都非常美好。, 用餐的经验, 6.88#7.0
R0130:S140, 而且这里空间超大。, 空间, 6.62#6.25
R0134:S005, 面包吃起来蛮香的。, 面包, 6.5#6.0
R0134:S007, 但咖喱就有点普通XD。, 咖喱, 5.0#5.0
R0136:S001, 这间Nana's Green tea的抹茶圣代确实有特色。, 抹茶圣代, 6.38#6.12
R0136:S002, 纯浓抹茶滋味不甜不腻。, 纯浓抹茶滋味#纯浓抹茶滋味, 5.38#5.0 5.5#5.25
R0136:S005, 这么精致的抹茶圣代。, 抹茶圣代, 6.38#6.0
R0136:S006, 这价格我觉得很合理。, 价格, 5.75#6.0
R0136:S020, 味道真的很棒。, 味道, 6.75#6.88
R0136:S022, 甜度很温和。, 甜度, 6.17#5.5
R0136:S026, 最棒的是底下的茶冻，软嫩清凉。, 茶冻#茶冻, 6.0#5.38 5.88#5.25
R0136:S033, 抹茶拿铁我觉得表现普通。, 抹茶拿铁, 4.62#4.38
R0136:S035, 内用座位不多。, 座位, 4.5#4.83
R0137:S001, 环境不好，差不多是坐在屋檐下吃的。, 环境, 3.67#4.33
R0138:S032, 鹅胗咸度适中。, 鹅胗咸度, 5.5#4.88
R0138:S035, 胗肝肠看起来超入味。, 胗肝肠, 6.83#7.17
R0138:S044, 鲈鱼鱼肉鲜嫩细致。, 鲈鱼鱼肉#鲈鱼鱼肉, 6.38#6.0 6.38#6.0
R0138:S049, 用餐环境整体宽敞舒适。, 用餐环境#用餐环境, 5.88#5.0 5.88#5.0
R0138:S050, 菜色品质都不会太差，特别大推酸菜鱼跟鹅三宝。, 菜色品质#酸菜鱼#鹅三宝, 5.83#5.0 6.33#6.0 6.5#6.5
R0141:S001, 关东煮让我吃了一肚子气。, 关东煮, 2.67#7.0
R0141:S005, 价格却很高贵。, 价格, 6.12#6.12
R0141:S015, 白鱼身海老吃起来没味道还以为我确诊。, 白鱼身海老, 4.88#6.0
R0141:S016, 茄子倒是蛮多汁的。, 茄子, 6.12#5.5
R0141:S019, 旁边附的沾酱完全没有加分到。, 沾酱, 3.5#6.0
R0141:S021, 这道最好吃的大概就是芥末味噌了，很特别。, 芥末味噌#芥末味噌, 7.17#7.17 6.67#6.5
R0141:S033, 但里面的肉吃起来柴柴的。, 肉, 3.75#5.38
R0141:S064, 至少我们是不会再去了。, NULL, 2.88#6.12
R0142:S007, 环境干净明亮。, 环境#环境, 6.5#5.0 6.5#5.0
R0142:S010, 不过价位稍微高一点，但还蛮好吃的。, 价位#NULL, 4.5#5.67 6.5#6.17
R0142:S012, 火焰烤鸭很厉害。, 火焰烤鸭, 6.75#6.5
R0142:S018, 但真的很好吃，皮好脆好爱。, NULL#皮#皮, 6.5#6.25 6.5#5.5 6.5#5.75
R0142:S038, 那个外皮超级酥脆油亮。, 外皮, 6.5#6.12
R0142:S041, 快接近入口即化的鸭皮，很让人惊艳。, 鸭皮#鸭皮, 6.38#5.75 6.75#6.62
R0142:S044, 发现我们切片的鸭肉都干干的。, 鸭肉, 4.33#4.5
R0142:S054, 两只鸭腿肉还蛮多。, 鸭腿肉, 6.75#6.12
R0142:S056, 但切片的烤鸭真的有点干。, 切片的烤鸭, 4.0#5.17
R0142:S065, 上海砂锅菜饭我个人觉得这道很还好。, 上海砂锅菜饭, 4.3#5.2
R0142:S071, 觉得单吃上海砂锅菜饭有点小空虚。, 上海砂锅菜饭, 4.0#4.83
R0142:S075, 汤头真的太赞。, 汤头, 7.25#7.38
R0142:S081, 里面料超多。, 料, 6.5#6.75
R0142:S087, 汤真的太顺口好喝。, 汤#汤, 6.5#6.67 6.5#5.83
R0142:S095, 不便宜但蛮好吃。, NULL#NULL, 4.0#5.67 6.5#6.17
R0143:S015, 永康店的环境也太好了吧。, 环境, 7.0#6.9
R0143:S018, 可能因为在台北所以比较贵一点。, NULL, 4.5#4.88
R0143:S041, 腿库给的算蛮多的。, 腿库, 6.17#5.5
R0143:S043, 个人觉得卤肉给得有点少。, 卤肉, 4.25#5.62
R0143:S047, 偷偷说觉得饭有点少。, 饭, 4.33#5.0
R0143:S048, 男生可能吃不饱。, NULL, 4.0#4.5
R0143:S060, 笋丝还是超好吃的。, 笋丝, 6.88#6.75
R0143:S062, 我每次都必点笋丝跟大白菜。, 笋丝#大白菜, 6.12#5.75 6.12#5.75
R0143:S066, 但味道却很入味。, 味道, 6.12#5.75
R0145:S022, 鸡肉片的份量也算适中。, 鸡肉片的份量, 5.7#5.2
R0145:S023, 河粉也是非常入味。, 河粉, 6.33#6.83
R0145:S024, 不过洋葱有点刺激辛味，不是很喜欢。, 洋葱, 4.17#4.67
R0145:S028, 确实价位上有点偏贵。, 价位, 4.5#4.25
R0145:S030, 对于小资族来说还算是可接受的价格了。, 价格, 5.75#5.0
R0146:S005, 店里不大。, 店, 4.5#4.38
R0146:S006, 卖的东西还算丰富。, NULL, 5.75#5.25
R0146:S009, 价格也很亲人。, 价格, 6.25#5.5
R0146:S020, 不过口感上不知是否比较健康，个人比较不爱。, 口感, 4.25#5.88
R0146:S024, 但我特爱这款莱特冰茶。, 莱特冰茶, 7.25#7.0
R0146:S026, 莱特冰茶非常解渴又爽口。, 莱特冰茶#莱特冰茶, 6.83#6.5 6.0#5.67
R0147:S006, 卖的东西有够多元，价格也很便宜。, NULL#价格, 5.83#6.17 6.17#6.83
R0147:S019, 猪排铁板面份量很足。, 猪排铁板面份量, 6.25#6.0
R0147:S021, 口味有稍微偏重一点。, 口味, 4.75#5.12
R0147:S022, 但整体来说是好吃的。, 整体, 6.0#5.5
R0147:S024, 面吃起来很够味又不会太软烂。, 面#面, 6.0#5.25 6.0#5.25
R0147:S026, 肉模拟较推荐鸡肉。, 鸡肉, 6.0#6.0
R0147:S027, 猪排太硬了下次不会再点。, 猪排#猪排, 3.5#6.0 3.17#7.17
R0148:S022, 鸡腿也不错吃。, 鸡腿, 6.12#5.75
R0148:S028, 拉茶蛮好喝的，也不会太甜。, 拉茶#拉茶, 6.25#5.5 6.0#5.25
R0148:S032, 难怪生意都这么好。, 生意, 5.5#4.83
R0149:S004, 这大概是我吃过最好吃的烤玉米了。, 烤玉米, 7.0#7.5
R0150:S003, 虽然每项的份量不多。, 份量, 4.5#4.88
R0152:S029, 牛奶口味乳香味非常浓郁。, 乳香味, 6.62#6.5
R0152:S049, 其实提供的口味并不多。, 口味, 5.38#5.12
R0152:S053, 而且价格也不算贵。, 价格, 5.5#5.0
R0152:S054, 推荐各位来尝试看看。, NULL, 6.25#5.5
R0153:S016, 五花肉太小块且味道颇淡。, 五花肉#味道, 3.25#5.5 3.5#4.75
R0153:S018, 当天的饭也煮得太湿黏，有点吃不了。, 饭, 3.67#6.17
R0153:S022, 很够味的卤豆腐。, 卤豆腐, 6.25#6.0
R0153:S025, 土魠鱼个头饱满。, 土魠鱼, 6.0#5.33
R0153:S034, 整体来说并没有特别喜欢。, NULL, 4.38#5.12
R0154:S044, 座位数其实不算少。, 座位数, 5.5#5.0
R0154:S055, 鱼肉尝起来软嫩多汁。, 鱼肉, 6.25#5.5
R0154:S057, 连平常不爱吃鱼的我都蛮喜欢的。, 鱼, 6.17#6.33
R0154:S058, 火烤铁板猪肉送上桌时香气四溢。, 火烤铁板猪肉, 6.38#6.12
R0154:S063, 刚烤好的松饼外皮非常酥脆。, 松饼外皮, 6.38#6.0
R0155:S074, 红酒牛筋意大利面的牛筋香气十足。, 牛筋, 6.17#6.0
R0156:S015, 空间很局促。, 空间, 3.88#5.62
R0156:S047, 看起来内容物超丰盛。, 内容物, 6.5#6.75
R0157:S024, 这汤也很好喝，菜单这个肥肉蛮好吃。, 汤#肥肉, 6.38#5.88 6.25#5.88
R0158:S006, 它的口味是优秀的。, 口味, 6.2#5.5
R0158:S016, 饼皮真的很酥里头的内馅也绵密不会太甜。, 饼皮#内馅#内馅, 6.5#6.25 6.25#5.5 5.5#5.0
R0158:S027, 这家刚开幕的台南东区烘焙坊很不错。, 台南东区烘焙坊, 6.25#6.38
R0158:S028, 我之后应该还会想去。, NULL, 6.5#6.38
R0159:S001, 价格便宜餐点种类多。, 价格#餐点种类, 6.0#5.5 5.75#5.0
R0159:S014, 豆浆味道还不错，喝的时候小心别烫伤。, 豆浆味道, 5.8#5.2
R0159:S015, 烧饼油条不优。, 烧饼油条, 4.0#4.5
R0159:S021, 饭团韭菜盒很一般，不太推荐。, 饭团#韭菜盒#饭团#韭菜盒, 4.62#5.38 4.62#5.38 3.88#5.5 3.88#5.5
R0160:S017, 老板娘的服务相当亲切。, 老板娘的服务, 6.5#6.17
R0160:S028, 老板娘送上招待的炸鹌鹑蛋，好惊喜。, 炸鹌鹑蛋, 6.88#7.25
R0160:S040, 鸡浓汤拉面吃到后头还是会有一点小腻。, 鸡浓汤拉面, 4.0#5.0
R0160:S043, 角煮的部分店家在准备过程中有炙烤过香气十足。, 角煮, 6.25#6.25
R0160:S044, 这一大块角煮看起来很有份量。, 角煮, 6.25#5.62
R0160:S045, 角煮吃起来也很过瘾。, 角煮, 6.25#5.75
R0160:S049, 带有微微鸡软骨口感的手工丸子非常有特色。, 手工丸子, 6.5#6.75
R0160:S065, 整体来说我觉得柳町家拉面的鸡白汤拉面汤头不错。, 鸡白汤拉面汤头, 5.62#5.5
R0160:S066, 特盛的配料也给的蛮有诚意的。, 配料, 6.17#6.0
R0162:S005, 像黑麻油面线就非常好吃。, 黑麻油面线, 6.88#6.75
R0162:S018, 餐厅空间蛮大的。, 空间, 6.12#5.5
R0162:S037, 现煮砂锅首推黑麻油面线。, 黑麻油面线, 7.0#7.0
R0162:S038, 那麻油香气很够。, 麻油香气, 6.33#6.17
R0162:S039, 浓郁温润的汤底喝了很喜欢。, 汤底, 7.0#6.75
R0162:S055, 炸地瓜也挺好吃的。, 炸地瓜, 6.12#5.5
R0162:S069, 然后放在起司旁的酒醋小番茄好好吃。, 酒醋小番茄, 6.25#6.0
R0162:S070, 适时搭配重口味料理超解腻。, NULL, 6.33#6.67
R0162:S071, 他们家的泰式青木瓜沙拉真的做得不错。, 泰式青木瓜沙拉, 6.83#6.67
R0162:S088, 奶油跟松露真的很香。, 奶油#松露, 6.83#6.33 6.83#6.33
R0162:S098, 果然汇的甜点也表现不差。, 甜点, 5.75#5.38
R0163:S036, 那鸡油香气也太正点了。, 鸡油香气, 6.5#6.17
R0163:S037, 鸡肉口感软嫩肉汁多香气十足超爱。, 鸡肉口感#肉汁#香气#鸡肉, 6.0#5.0 6.5#5.0 6.5#6.0 7.0#7.0
R0163:S048, 他们家的红豆熬得好。, 红豆, 5.83#5.67
R0165:S005, 山岚的豚骨汤底真的非常好喝。, 豚骨汤底, 7.38#7.12
R0165:S007, 喜欢豚骨汤头的同学可以来吃吃看山岚唷。, 山岚, 5.75#5.0
R0167:S014, 今晚喝到的汤觉得不够烫，还有点偏咸。, 汤#汤, 4.17#5.0 4.0#4.83
R0167:S019, 排骨满到不得了。, 排骨, 7.0#7.0
R0167:S024, 肉不会柴蛮不错的。, 肉#肉, 6.0#5.5 6.0#5.33
R0167:S027, 鸭血是够Q又嫩。, 鸭血, 6.5#6.0
R0167:S028, 但臭豆腐不够臭，也没有很入味耶。, 臭豆腐#臭豆腐, 4.17#4.5 4.0#4.5
R0167:S040, 是便宜不错的臭豆腐。, 臭豆腐#臭豆腐, 5.83#5.33 5.67#5.17
R0168:S013, 最推荐四季青茶和古香红茶。, 四季青茶#古香红茶, 7.12#6.88 7.12#6.88
R0168:S014, 青茶即使点无糖仍然好喝，不会苦涩。, 青茶#青茶, 5.88#5.38 5.88#5.25
R0168:S017, 茶味十分浓郁。, 茶味, 6.83#6.5
R0169:S010, 磨石子砌成的吧台相当有质感。, 吧台, 6.33#6.0
R0169:S015, 座位数相当多。, 座位数, 6.25#6.0
R0169:S032, 饼皮Q弹相当好吃。, 饼皮#饼皮, 6.25#5.38 6.62#6.38
R0171:S011, 不过桌与桌之间的距离超小，超级拥挤。, NULL, 3.7#5.7
R0172:S023, 餐厅内座位蛮多。, 座位, 6.0#5.25
R0173:S009, 他们家猪血非常之嫩。, 猪血, 6.75#6.5
R0173:S013, 汤头也不会太油腻。, 汤头, 6.0#5.62
R0173:S017, 肉圆算是中规中矩。, 肉圆, 5.12#5.0
R0174:S011, 小鸡炖蘑菇很下饭又美味。, 小鸡炖蘑菇#小鸡炖蘑菇, 6.67#6.5 6.67#5.5
R0174:S014, 店家推荐的大拉皮很爽口。, 大拉皮, 6.5#6.33
R0174:S022, 锅包肉无意外地好吃。, 锅包肉, 6.5#5.67
R0174:S027, 很够味的羊肉。, 羊肉, 6.12#5.62
R0174:S046, 拔丝地瓜真的必点。, 拔丝地瓜, 7.0#6.5
R0174:S055, 酱骨头真的是便宜又好吃。, 酱骨头#酱骨头, 5.5#5.25 5.75#5.12
R0175:S006, 无框架的中式点心也很强。, 中式点心, 7.0#6.67
R0175:S033, 包裹着绵密又不会太甜腻的红豆馅。, 红豆馅#红豆馅, 6.0#5.0 6.0#5.0
R0175:S038, 想不到从冷藏取出回温的蛋黄酥直接吃就这么美味。, 蛋黄酥, 6.25#5.5
R0176:S026, 里面的用料虽然较为一般。, 用料, 4.88#5.12
R0176:S031, 以份量来说算是蛮刚好的。, 份量, 5.75#5.75
R0176:S032, 汉堡面包表层烤得稍微酥脆又不会过硬。, 汉堡面包表层#汉堡面包表层, 5.88#5.38 5.5#5.12
R0176:S033, 牛肉汉堡排扎实多汁。, 牛肉汉堡排#牛肉汉堡排, 6.9#6.1 7.0#6.2
R0176:S035, 汉堡整体来说真的很好吃呀。, 汉堡, 6.75#6.5
R0176:S042, 推荐大家来美术馆一带时不妨可来这家滋滋汉堡试试看。, 滋滋汉堡, 6.17#5.67
R0178:S002, 猪肉末口感QQ弹牙。, 猪肉末口感, 6.0#5.75
R0178:S007, 蛤蜊的肉质新鲜饱满。, 蛤蜊的肉质#蛤蜊的肉质, 6.0#5.38 6.25#5.75
R0178:S013, 味噌蛤蜊汤端上来时其实非常的大碗。, 味噌蛤蜊汤, 6.62#6.5
R0178:S016, 整碗粥吃完其实非常的有饱足感。, 粥, 6.17#7.0
R0179:S012, 店内用餐环境很明亮干净。, 用餐环境#用餐环境, 6.0#5.25 5.88#5.12
R0180:S004, 有很多种口味选择。, 口味, 6.0#5.33
R0180:S006, 但是整体调味吃起来是很顺口的。, 调味, 5.83#6.33
R0181:S007, 位子小了一点。, 位子, 4.5#5.0
R0183:S013, 花枝丸外酥里弹，无可挑剃。, 花枝丸#花枝丸, 6.2#5.5 7.3#6.6
R0183:S028, 小卷新鲜美味。, 小卷#小卷, 6.12#5.38 6.25#5.38
R0183:S034, 牛小排还是好美味喔。, 牛小排, 7.25#7.0
R0183:S035, 牛小排生熟度刚刚好。, 牛小排生熟度, 5.75#5.25
R0183:S047, 炒饭是有酱油跟锅气的，好吃好吃。, 炒饭, 6.62#6.38
R0183:S052, 肥肠炸的超酥。, 肥肠, 6.5#6.25
R0183:S056, 但味道还是跟记忆里一样美味。, 味道, 6.25#5.62
R0187:S004, 商业午餐的价格还是挺不便宜的。, 商业午餐的价格, 4.0#4.62
R0187:S010, 辣炒鱿鱼很够味。, 辣炒鱿鱼, 6.62#6.38
R0187:S043, 餐点相对来说价高但也比较精致一点。, 餐点#餐点, 4.75#5.0 6.25#5.0
R0188:S009, 环境很舒适安静。, 环境#环境, 6.5#6.5 6.5#6.0
R0188:S024, 不过整体仍保持得干净舒服。, 整体#整体, 5.88#5.0 5.88#4.88
R0188:S026, 用餐的桌子也很宽大。, 桌子, 6.5#6.33
R0188:S038, 餐厅内的环境不会很吵。, 环境, 5.5#5.12
R0188:S045, 主餐选择非常多。, 主餐选择, 6.1#6.3
R0188:S061, 蔬菜是给得蛮新鲜，而且份量也不少。, 蔬菜#份量, 6.0#5.5 5.5#5.0
R0188:S063, 我个人蛮喜欢他们的凯撒沙拉酱。, 凯撒沙拉酱, 6.75#6.38
R0188:S068, 沙拉的料又更丰富了。, 沙拉的料, 6.5#6.0
R0188:S074, 所以这木耳露真的很对我的味。, 木耳露, 6.83#6.17
R0188:S101, 但里面的馅料种类很多。, 馅料种类, 6.2#6.5
R0188:S105, 不过刚刚的焗烤田螺真的太厉害。, 焗烤田螺, 6.5#6.67
R0188:S114, 鲍鱼很好吃，而且也吃出非常新鲜。, 鲍鱼#鲍鱼, 6.83#6.67 6.5#6.33
R0188:S124, 里面的海鲜料不多。, 海鲜料, 4.25#4.75
R0188:S139, 酥皮泡在汤里一起吃的口感和味道也不错。, 口感#味道, 5.5#5.0 5.5#5.0
R0188:S140, 不过里面的玉米浓汤我觉得表现较一般。, 玉米浓汤, 4.75#5.0
R0188:S143, 不过汤体喝起来较为普通。, 汤体, 5.0#5.0
R0188:S154, 这沙朗的份量中等，厚度是蛮够。, 沙朗的份量#厚度, 5.5#5.0 6.0#5.5
R0188:S160, 不过这沙朗整体吃起来是蛮软的，牛味也很够。, 沙朗#牛味, 6.5#6.5 6.5#6.5
R0188:S192, 这是普通的奶油蛋糕。, 奶油蛋糕, 4.8#4.7
R0188:S197, 这奶茶蛮大杯的。, 奶茶, 6.5#6.0
R0188:S202, 旧识西餐厅给我的感觉是蛮惊艳的。, 旧识西餐厅, 6.5#6.0
R0188:S203, 虽然每道餐点的份量不是说很多。, 餐点的份量, 4.25#4.75
R0188:S211, 服务生的服务态度也不错很亲切。, 服务态度#服务态度, 6.0#5.17 6.33#6.33
R0188:S213, 但整体环境也坐得很舒服。, 环境, 6.0#6.17
R0189:S005, 餐点种类非常多选择。, 餐点种类, 6.75#6.5
R0189:S006, 生春卷吃起来的口感非常丰富。, 口感, 6.5#6.5
R0189:S008, 生春卷大口咬下真的是好好吃。, 生春卷, 6.5#6.38
R0189:S010, 河粉吃起来相当软嫩汤头很鲜甜。, 河粉#汤头, 6.5#6.33 6.5#6.17
R0189:S011, 重点的猪肉片也很新鲜好吃。, 猪肉片#猪肉片, 6.0#5.0 6.25#5.25
R0189:S012, 月香小馆的法国面包口味有很多选择。, 法国面包口味, 5.83#6.33
R0189:S016, 鸡腿肉真的很软嫩又入味里头有满满的腌萝卜丝。, 鸡腿肉#鸡腿肉#腌萝卜丝, 6.5#6.75 6.5#5.75 6.5#6.0
R0189:S020, 虽然价格不算便宜。, 价格, 4.5#5.0
R0189:S025, 喜欢喝咖啡的朋友真的推荐可以试试非常道地的越南点滴咖啡。, 越南点滴咖啡#越南点滴咖啡, 7.0#7.0 6.83#6.67
R0189:S032, 越南点滴咖啡一杯才50元真的超值。, 越南点滴咖啡, 6.67#6.83
R0189:S033, 越南点滴咖啡味道又香又浓又好喝。, 越南点滴咖啡味道#越南点滴咖啡味道#越南点滴咖啡味道, 5.75#5.25 5.75#5.25 6.0#5.62
R0192:S018, 奶酥面包非常美味。, 奶酥面包, 6.83#6.5
R0192:S020, 吐司本身也是好吃的。, 吐司, 6.0#5.5
R0192:S023, 奶酥面包搭配咖啡拿铁真的很棒。, 奶酥面包#咖啡拿铁, 6.62#6.5 6.62#6.5
R0193:S006, 最推荐的是儿童餐，小朋友非常喜欢。, 儿童餐#儿童餐, 7.0#7.33 6.83#7.0
R0193:S037, 鲑鱼不错。, 鲑鱼, 6.25#5.75
R0193:S042, 鲜鲑双飨丼120元很小碗耶。, 鲜鲑双飨丼, 3.83#4.33
R0193:S044, 鲑鱼片是切丁的，很小块。, 鲑鱼片, 3.83#5.83
R0193:S049, 虾味鱼卵味道普通。, 虾味鱼卵味道, 5.0#4.75
R0195:S013, 停车场蛮大的好停车。, 停车场#停车场, 6.17#5.67 6.0#5.67
R0196:S007, 花生烧饼口感上稍微偏干了一点。, 花生烧饼口感, 4.33#4.5
R0197:S001, 小小鸡盐味拉面份量有点惊人。, 小小鸡盐味拉面份量, 5.62#5.5
R0197:S013, 叉烧面条也都表现得不错。, 叉烧#面条, 6.0#5.33 6.0#5.33
R0197:S014, 鸡二拉面的鸡盐味拉面真的好吃欸。, 鸡盐味拉面, 7.25#6.88
R0198:S034, 肉品就有多种选择。, 肉品, 6.0#5.33
R0199:S001, 一开始上苍蝇头和炒米粉这两道觉得还不错吃。, 苍蝇头#炒米粉, 6.25#6.0 6.25#6.0
R0199:S004, 炒米粉温度也够口感亦是舒服。, 炒米粉温度#口感, 5.75#4.88 5.75#5.0
R0200:S031, 这家餐点不贵挺好吃的。, 餐点#餐点, 5.75#5.25 6.62#6.25
R0200:S032, 尤其布丁超爱有够浓郁。, 布丁#布丁, 7.17#7.0 6.5#6.17
R0200:S034, 二楼位子很多。, 位子, 6.12#5.5
R0200:S049, 朋友点的酱香猪腱肉鸡丝面味道很不错。, 酱香猪腱肉鸡丝面味道, 6.38#6.12
R0200:S059, 珍珠鲜奶茶虽然不便宜但颇好喝的。, 珍珠鲜奶茶#珍珠鲜奶茶, 4.0#5.5 6.25#6.0
R0200:S060, 珍珠蛮Q里面布丁也很多。, 珍珠#布丁, 6.25#5.75 6.25#6.0
R0200:S064, 红乌龙泡饭我觉得蛮特别的欸。, 红乌龙泡饭, 5.88#5.62
R0200:S066, 味道我觉得蛮不错的很香。, 味道#味道, 6.33#6.0 6.5#6.17
R0200:S069, 牛腱肉也很软嫩。, 牛腱肉, 6.5#6.33
R0200:S071, 漫熟焦糖布丁是本日最好吃。, 漫熟焦糖布丁, 6.88#7.0
R0200:S078, 这布丁太优秀了。, 布丁, 7.25#6.62
R0200:S079, 布丁吃一口就很惊艳。, 布丁, 6.75#6.62
R0200:S082, 边吃边说好好吃喔，推荐来这边一定要点布丁。, 布丁#布丁, 6.33#6.33 6.33#6.17
R0201:S003, 交通挺方便。, 交通, 6.0#5.5
R0201:S021, 整体滋味偏酸非我所好。, 滋味#滋味, 4.25#5.0 4.25#4.5
R0201:S026, 鲨鱼肉没有腥味。, 鲨鱼肉, 5.83#5.0
R0201:S038, 韭菜鹅肠的韭菜软而不老。, 韭菜, 6.12#5.62
R0202:S006, 门口可以停车蛮方便。, 停车, 6.2#5.7
R0202:S008, 里面其实空间不大。, 空间, 4.5#4.83
R0202:S010, 座位不多蛮容易客满。, 座位, 4.5#4.83
R0202:S038, 整只鸡腿也很软嫩。, 鸡腿, 6.5#6.25
R0202:S044, 酱汁也蛮入味。, 酱汁, 6.2#5.7
R0202:S050, 这个椒麻鸡是我最爱的一道。, 椒麻鸡, 7.12#6.75
R0202:S059, 红茶不苦涩喝起来很顺口。, 红茶#红茶, 5.75#5.25 6.25#6.0
R0202:S061, 方度奶酪蛋糕我也很喜欢。, 方度奶酪蛋糕, 6.5#6.33
R0202:S062, 奶酪很浓郁好吃。, 奶酪#奶酪, 6.17#6.17 6.33#5.5
R0203:S011, 是杯吃完会意犹未尽的甜点。, 甜点, 6.62#6.88
R0203:S016, 一旁的紫苏葡萄钻石冰更是令人激赏。, 紫苏葡萄钻石冰, 7.12#6.62
R0203:S031, 紫苏葡萄钻石冰口感丰富。, 紫苏葡萄钻石冰口感, 5.75#5.25
R0203:S037, 店家态度亲切。, 店家态度, 6.0#5.17
R0207:S009, 装潢新颖舒适。, 装潢#装潢, 6.0#5.38 5.88#5.25
R0207:S010, 不过用板子隔出的2人座位在餐点全上齐时会比较挤一些。, 座位, 4.33#4.67
R0660:S052, 外皮酥脆弹实之余里头也紧锁鸡汁。, 外皮#外皮, 6.5#5.33 6.5#5.33
R0660:S062, 𫚕鱼也油纹肥厚。, 𫚕鱼, 6.3#6.0
R0660:S063, 另外天使虾的虾尾也处理的干净完美。, 天使虾的虾尾, 6.38#5.62
R0660:S068, 一来环境干净清爽也很有日式品味。, 环境#环境, 6.12#5.5 6.12#6.12
R0660:S069, 二来餐点品质很高且价格也很合理。, 餐点品质#价格, 6.33#6.33 6.17#6.33
R0660:S072, 老板娘跟老板也很亲切健谈，言语过程中能够感受到店家有着职人择善固执的执着跟精神。, 老板娘#老板, 6.5#6.25 6.5#6.25
R0664:S047, 原味甜甜圈就吃外脆内松绵带Ｑ的口感。, 原味甜甜圈#原味甜甜圈, 6.67#6.17 6.5#6.17
R0668:S004, 摩摩喳喳好爽口。, 摩摩喳喳, 6.17#6.0
R0668:S052, 微酸的汤汁搭配嫩嫩的鱼肉。, 汤汁#鱼肉, 5.62#5.5 6.12#5.5
R0668:S061, 打抛猪微辣还可以，真是下饭的料理。, 打抛猪#打抛猪, 5.5#5.0 6.33#6.5
R0668:S064, 月亮虾饼中规中矩。, 月亮虾饼, 5.0#5.0
R0668:S069, 每次吃泰式料理都必点的绿咖喱鸡。, 绿咖喱鸡, 7.38#7.25
R0668:S070, 这里的绿咖喱鸡也是水准之上。, 绿咖喱鸡, 6.5#5.67
R0668:S071, 鸡肉不柴。, 鸡肉, 5.75#4.88
R0668:S072, 酱汁咸辣程度刚好。, 酱汁咸辣程度, 5.88#5.0
R0668:S078, 再加上店家的虾酱香香的。, 虾酱, 6.33#5.67
R0668:S080, 冻央海鲜汤料很多，也很鲜甜。, 冻央海鲜汤料#冻央海鲜汤, 6.5#6.33 6.5#6.33
R0669:S012, 肉燥不算多。, 肉燥, 4.7#5.3
R0669:S013, 酱有点甜甜的。, 酱, 6.17#5.17
R0669:S014, 整体味道还不错。, 味道, 5.88#5.62
R0669:S016, 鸡肉还不错。, 鸡肉, 6.0#5.17
R0669:S017, 卤肉都是肥的居多。, 卤肉, 4.67#5.5
R0669:S021, 可是真的没什么肉就是。, 肉, 4.12#5.5
R0669:S023, 价格不算贵味道也不错，有机会想吃米糕倒可以试看看啰。, 价格#味道, 5.75#5.0 6.25#5.25
R0670:S016, 外皮煎得酥脆。, 外皮, 6.25#5.5
R0670:S018, 葱馅的咸味很够。, 葱馅的咸味, 6.0#5.33
R0670:S022, 因为到隔天味道就差蛮多的，会吃起来比较干葱香也消失很多。, 味道#葱香, 4.33#5.5 3.83#5.33
R0671:S001, 是一间相当推荐的中坜早午餐，用餐环境相当舒适干净。, 用餐环境#用餐环境, 6.0#5.62 5.75#5.25
R0671:S003, 这里的餐点种类也非常多样化。, 餐点种类, 6.5#6.25
R0671:S008, 这里的餐点种类真的非常多选择，价格还满经济实惠。, 餐点种类#价格, 7.0#6.5 6.75#6.25
R0671:S009, 板煎里肌起司卷卷吃得到脆脆的小黄瓜香嫩的里肌肉以及浓郁的起司。, 小黄瓜#里肌肉#起司, 6.0#5.33 6.0#5.33 6.0#5.33
R0671:S010, 被香酥的葱抓饼包起来，大口咬下真是满足, 葱抓饼#葱抓饼, 6.5#5.33 6.67#5.83
R0671:S015, 但薯条的调味完全没有。, 薯条的调味, 4.38#4.25
R0671:S019, 法式鱼排厚蛋堡真的超厚。, 法式鱼排厚蛋堡, 6.67#6.83
R0672:S001, 特别是数量有限的肥美樱桃鸭腿，更是得提前预订。, 樱桃鸭腿, 6.25#5.75
