ID, Sentence, Aspect, Intensity
R1562:S005, 餐點很多元。, 餐點, 6.0#5.88
R1562:S006, 餐點做得蠻可口的。, 餐點, 6.5#5.88
R1562:S008, 牛排口感超乎想像的好吃。, 牛排口感, 6.88#7.12
R1562:S009, 牛排口感軟韌新鮮。, 牛排口感, 6.25#5.62
R1562:S010, 飲料也算大杯。, 飲料, 5.7#5.3
R1562:S020, 披薩和義大利麵也很可口。, 披薩#義大利麵, 6.25#5.5 6.25#5.5
R1563:S008, 義大利麵份量很大。, 義大利麵份量, 6.17#5.83
R1563:S010, 義大利麵口味不錯。, 義大利麵口味, 6.0#5.17
R1563:S011, 副餐沙拉也很大份。, 副餐沙拉, 6.5#6.5
R1564:S002, 以目前的物價來說餐點CP值算是很高。, 餐點CP值, 6.8#6.5
R1564:S003, 餐點皆有一定的水準。, 餐點, 6.5#6.62
R1565:S001, 義大利麵口味很有層次。, 義大利麵口味, 6.5#6.0
R1565:S003, 干貝舞鮮蝦非常好吃。, 干貝舞鮮蝦, 6.67#6.5
R1565:S007, 餐廳氣氛悠閒。, 餐廳氣氛, 5.5#5.17
R1566:S000, 出餐速度很快。, 出餐速度, 6.12#6.25
R1566:S004, 餐點的口味上個人覺得不錯。, 餐點的口味, 5.62#5.38
R1567:S000, 凱撒生菜沙拉的炸雞太油膩。, 炸雞, 3.2#5.6
R1567:S002, 明太子起士披薩不錯。, 明太子起士披薩, 5.67#5.5
R1567:S003, 蜂蜜起士很香濃。, 蜂蜜起士, 6.5#6.17
R1567:S004, 鮮奶茶不會太甜很不錯。, 鮮奶茶#鮮奶茶, 5.5#5.0 6.0#5.5
R1567:S005, 最驚艷的是義式香料手扒雞。, 義式香料手扒雞, 6.5#6.17
R1567:S007, 台東土雞吃起來真的很Q彈多汁。, 台東土雞, 6.38#6.12
R1567:S008, 香料入味皮也烤的很脆。, 香料#皮, 6.5#6.0 6.17#5.83
R1567:S009, 好久沒有吃到這麼好吃的手扒雞了。, 手扒雞, 6.75#6.38
R1567:S012, 店櫃台兩位先生服務態度都很好。, 服務態度, 6.0#5.75
R1568:S001, 食材新鮮。, 食材, 5.88#5.25
R1568:S002, 食材份量足。, 食材份量, 6.0#5.33
R1568:S007, 紅柑獅魚好吃。, 紅柑獅魚, 6.0#5.62
R1568:S012, 清蒸活蝦味道很好吃。, 清蒸活蝦味道, 6.62#6.12
R1568:S013, 魚頭也夠酥。, 魚頭, 6.25#5.88
R1569:S011, 餐廳廁所也乾淨。, 餐廳廁所, 6.17#5.33
R1569:S014, 推薦玉米雞活蝦料理。, 玉米雞活蝦料理, 6.3#6.5
R1570:S011, 海鮮口感鮮美。, 海鮮口感, 6.17#5.5
R1570:S012, 海鮮口感令人回味無窮。, 海鮮口感, 6.62#6.38
R1570:S014, 餐廳內部寬敞明亮。, 餐廳, 6.0#5.62
R1570:S017, 餐廳的服務人員的服務親切周到。, 服務人員的服務, 6.5#6.25
R1571:S000, 餐廳海鮮都非常新鮮。, 海鮮, 6.5#5.75
R1571:S001, 白斬雞也選用上等的。, 白斬雞, 6.5#5.5
R1571:S009, 餐點都很好吃。, 餐點, 6.75#6.38
R1572:S039, 餐點不難吃。, 餐點, 5.5#5.0
R1572:S040, 米糕不軟爛。, 米糕, 5.3#5.2
R1572:S044, 烏參也很夠味。, 烏參, 6.0#5.5
R1572:S045, 烏參份量很多。, 烏參份量, 6.0#5.67
R1573:S003, 餐點在水準之上。, 餐點, 6.2#6.0
R1574:S002, 冷盤感覺沒什麼料。, 冷盤, 4.0#5.0
R1574:S004, 紅蟳米糕味道偏淡。, 紅蟳米糕味道, 4.67#4.33
R1574:S007, 唯一好吃的是龍蝦沙拉吧。, 龍蝦沙拉, 5.88#5.5
R1576:S003, 只有佛跳牆個人不太喜歡。, 佛跳牆, 4.0#5.25
R1576:S004, 炸蝦非常好吃。, 炸蝦, 7.0#6.88
R1576:S008, 且馬鈴薯沙拉很棒。, 馬鈴薯沙拉, 6.5#6.5
R1576:S010, 奶酪口感滑順。, 奶酪口感, 6.17#5.83
R1576:S011, 奶酪甜而不膩。, 奶酪, 6.38#6.0
R1576:S012, 奶酪真的很好吃。, 奶酪, 6.88#6.25
R1578:S000, 海鮮料理新鮮。, 海鮮料理, 6.17#5.5
R1580:S004, 但用餐環境有一定水準。, 用餐環境, 6.25#5.25
R1583:S010, 這次是最糟糕的菜色。, 菜色, 2.67#5.33
R1586:S000, 餐點不好吃。, 餐點, 4.0#4.25
R1586:S001, 餐點cp值差。, 餐點cp值, 3.17#5.0
R1586:S002, 重點是服務人員態度非常差勁。, 服務人員態度, 2.62#6.25
R1587:S010, 餐點口味敝人覺得不錯。, 餐點口味, 5.75#5.25
R1587:S011, 餐點價錢上也合理。, 餐點價錢, 5.62#5.0
R1588:S000, 炸鱈魚肝風味不錯。, 炸鱈魚肝風味, 5.5#5.33
R1588:S001, 魷魚口感酥脆。, 魷魚口感, 6.0#5.25
R1588:S004, 牛小排丼飯牛小排份量多。, 牛小排份量, 6.0#5.38
R1588:S005, 有點可惜是牛肉肉質不優。, 牛肉肉質, 4.25#5.0
R1588:S010, 烤櫛瓜調味不錯。, 烤櫛瓜調味, 6.0#5.5
R1589:S007, 海鮮丼飯價格算是平價。, 海鮮丼飯價格, 5.67#4.83
R1589:S012, 牛肉丼飯吃起來不是很好吃。, 牛肉丼飯, 3.67#4.33
R1589:S013, 泡菜烏龍麵還不錯。, 泡菜烏龍麵, 5.7#5.3
R1589:S014, 泡菜烏龍麵份量也很足夠。, 泡菜烏龍麵份量, 6.17#6.17
R1589:S015, 店內生意不錯。, 店內生意, 6.0#5.5
R1589:S019, 味噌湯的品質真的不佳。, 味噌湯的品質, 4.0#5.75
R1590:S007, 炸豆腐外皮酥酥。, 炸豆腐外皮, 6.17#5.67
R1590:S008, 炸豆腐的裡面嫩嫩的。, 炸豆腐的裡面, 5.88#5.62
R1590:S009, 羊肉好厲害。, 羊肉, 6.33#6.33
R1590:S010, 羊肉沒有羊騷味有機會還想在來吃一次。, 羊肉, 5.5#5.25
R1591:S008, 烤魷魚的味道不錯。, 烤魷魚的味道, 5.62#5.12
R1592:S002, 招牌海鮮cp值高。, 招牌海鮮cp值, 6.62#5.88
R1592:S008, 魚肉新鮮。, 魚肉, 6.0#5.0
R1592:S014, 烤串肉量不少。, 烤串肉量, 5.75#5.5
R1592:S015, 天使紅蝦肉質鮮甜。, 天使紅蝦肉質, 5.88#5.5
R1592:S017, 烤串是這趟最好吃的。, 烤串, 6.67#6.33
R1592:S030, 很平價的日式料理店。, 日式料理店, 5.83#5.5
R1593:S002, 雞肉串肉質很硬。, 雞肉串肉質, 3.83#6.5
R1593:S004, 海鮮丼不太新鮮。, 海鮮丼, 3.2#5.1
R1594:S000, 招牌丼飯比較小碗。, 招牌丼飯, 4.75#5.0
R1594:S007, 當天醋飯有點乾。, 醋飯, 4.5#5.0
R1595:S001, 但店員態度不佳。, 店員態度, 4.0#5.0
R1596:S012, 魚肝沙拉口感不錯。, 魚肝沙拉口感, 5.75#5.5
R1596:S016, 鮭魚親子丼及鲔魚丼都不錯。, 鮭魚親子丼#鲔魚丼, 6.0#5.25 6.0#5.25
R1597:S004, 豬排皮有點軟掉了。, 豬排皮, 4.67#5.5
R1597:S006, 飯上的醬汁沒有層次。, 飯上的醬汁, 3.88#5.12
R1598:S000, 料理價格平實。, 料理價格, 5.5#5.0
R1598:S001, 可惜的是醋飯口味不佳。, 醋飯口味, 3.9#5.4
R1598:S002, 飯體偏冷。, 飯體, 4.25#5.12
R1598:S003, 除海鮮部分之配菜口味詭異。, 配菜口味, 3.38#5.38
R1598:S006, 照燒烤雞腿肉質尚可。, 照燒烤雞腿肉質, 5.12#5.12
R1598:S007, 可惜照燒烤雞腿調味不佳。, 燒烤雞腿調味, 4.12#5.5
R1598:S012, 魚肉本身算是新鮮。, 魚肉, 5.88#5.5
R1599:S002, 99元生魚片真的很便宜。, 生魚片, 6.17#5.5
R1599:S006, 醋飯真的不ok。, 醋飯, 4.25#5.75
R1599:S010, 豬排飯還不錯。, 豬排飯, 5.75#5.5
R1599:S012, 而他的炸豆腐超級推。, 炸豆腐, 6.75#7.25
R1601:S001, 味噌湯味道覺得鹹，沒什麼層次感。, 味噌湯味道#味噌湯味道, 4.17#5.33 3.67#5.5
R1601:S009, 天丼口感算不錯。, 天丼口感, 6.0#5.5
R1601:S015, 烤現流魚丼飯蠻好吃的。, 烤現流魚丼飯, 6.0#5.75
R1603:S002, 魚肉刺身厚薄不一。, 魚肉刺身, 4.62#5.12
R1603:S003, 還好刺身新鮮度還可以。, 刺身新鮮度, 5.38#5.12
R1607:S000, 鍋燒烏龍麵麵條煮爛了不好吃。, 鍋燒烏龍麵麵條, 4.12#5.38
R1607:S002, 海鮮丼飯的蝦子感覺不夠新鮮。, 海鮮丼飯的蝦子, 3.83#6.17
R1608:S016, 魷魚螺肉蒜是裡面相對沒那麼好吃的菜色。, 魷魚螺肉蒜, 3.5#6.0
R1610:S006, 山海豪華拼盤很有特色。, 山海豪華拼盤, 6.5#6.38
R1610:S008, 特別是裡面的甘蔗燻雞我很喜歡。, 甘蔗燻雞, 6.5#6.12
R1610:S009, 鲍魚佛跳牆湯頭很鮮甜。, 鲍魚佛跳牆湯頭, 6.62#6.12
R1610:S010, 佛跳牆用料豐富。, 佛跳牆用料, 6.5#6.12
R1610:S011, 掛爐燒雞皮很脆口。, 掛爐燒雞皮, 6.12#5.5
R1610:S012, 雞胸肉有點柴。, 雞胸肉, 4.25#4.88
R1610:S015, 乾燒明蝦風味鮮甜。, 乾燒明蝦風味, 6.0#5.33
R1610:S019, 石斑魚海味十足。, 石斑魚海味, 6.38#6.38
R1610:S024, 海鮮水平很高。, 海鮮水平, 6.5#6.17
R1611:S008, 甜美豐盈的肉質帶來滿足。, 肉質, 6.5#6.25
R1611:S009, 另外甜點的鳳梨芋泥也十分好吃。, 鳳梨芋泥, 6.67#6.33
R1612:S002, 最令人驚艷的是太平町玫瑰蝦。, 太平町玫瑰蝦, 7.0#7.0
R1612:S006, 先品嚐脆皮的美味，其次品嚐雞肉的美味。, 脆皮#雞肉, 5.5#5.12 5.5#5.12
R1612:S012, 煎的酥脆的外皮。, 外皮, 6.0#5.38
R1612:S016, 米糕很夠味。, 米糕, 6.5#6.0
R1612:S018, 鹹蛋四寶湯用料實在。, 鹹蛋四寶湯用料, 6.33#6.0
R1612:S022, 可以享受牛臉頰肉的美味。, 牛臉頰肉, 6.62#6.38
R1612:S024, 鳳梨金棗芋泥口味精緻。, 鳳梨金棗芋泥口味, 6.0#5.17
R1613:S004, 食材高檔。, 食材, 6.0#5.38
R1614:S003, 味道也有多種層次。, 味道, 6.38#6.12
R1615:S002, 不僅菜色很精緻，口味也很清淡爽口。, 菜色#口味, 6.12#5.88 6.25#6.12
R1615:S010, 菜色當中最受我喜歡的是香菇雞湯。, 香菇雞湯, 6.0#4.75
R1617:S030, 感覺餐廳服務有點不到位。, 餐廳服務, 4.17#5.5
R1617:S057, 主廚精選拼盤味道不錯。, 主廚精選拼盤味道, 5.8#5.2
R1617:S060, 綠竹筍沙拉這個十分驚艷。, 綠竹筍沙拉, 6.5#6.25
R1617:S061, 綠竹筍爽脆多汁。, 綠竹筍, 6.25#5.88
R1617:S066, 鳳梨的味道不太突出。, 鳳梨的味道, 4.83#5.33
R1617:S069, 口感還是挺軟綿。, 口感, 6.25#6.0
R1617:S079, 剝皮魚肉質厚實。, 剝皮魚肉質, 6.0#5.5
R1617:S095, 魚肉不算很滑嫩。, 魚肉, 4.75#5.12
R1617:S097, 滑豆腐很溫潤。, 滑豆腐, 6.17#5.5
R1617:S098, 古早味炒米粉這道是最期待的菜。, 古早味炒米粉, 6.5#6.0
R1617:S102, 配料比想像中多。, 配料, 6.25#5.62
R1617:S109, 東方美人茶銀耳蜜珍珠這款甜品很驚艷。, 東方美人茶銀耳蜜珍珠, 7.0#6.5
R1617:S110, 東方美人茶銀耳蜜珍珠很潤喉很順口。, 東方美人茶銀耳蜜珍珠#東方美人茶銀耳蜜珍珠, 6.75#6.12 6.75#6.12
R1617:S111, 水果本身品質已不錯。, 水果, 5.8#5.3
R1618:S010, 蔥燒豬肋排肉身很柴。, 蔥燒豬肋排肉身, 4.62#4.62
R1618:S012, 烏魚子炒飯水份過多。, 烏魚子炒飯水份, 4.38#5.12
R1618:S020, 炒水蓮調味方面非常平淡。, 炒水蓮調味, 4.75#5.0
R1619:S015, 餐點味道都符合預期。, 餐點味道, 5.62#5.38
R1621:S003, 豬肋排很軟。, 豬肋排, 6.62#6.12
R1621:S006, 五柳枝調味很好吃，但赤鯮略微偏硬。, 五柳枝調味#赤鯮, 6.25#6.5 4.25#4.75
R1621:S008, 海鮮米糕很新鮮。, 海鮮米糕, 6.12#5.62
R1621:S009, 螺肉蒜跟一般偏甜口味不一樣我個人很喜歡。, 螺肉蒜, 6.38#6.25
R1621:S013, 飯後的水果非常甜，甜點也很棒。, 水果#甜點, 6.83#6.83 6.67#6.17
R1622:S009, 就算是炸物也不油膩。, 炸物, 5.67#5.33
R1622:S015, 口感像是麻糬甜湯一樣很不錯。, 口感, 5.75#5.38
R1624:S008, 菜色表現都算不錯。, 菜色表現, 5.67#5.5
R1624:S009, 最令我印象深刻的是蓬萊閣蔥㸆豬肋排。, 蓬萊閣蔥㸆豬肋排, 6.5#6.33
R1624:S010, 豬肋排醬汁入味。, 豬肋排醬汁, 5.75#5.25
R1624:S017, 佛跳牆湯底夠厚實但不混濁配料豐富。, 佛跳牆湯底#佛跳牆湯底#配料, 6.0#5.25 5.5#5.0 6.25#5.5
R1627:S012, 裡面讓人覺得比較沒那麼驚艷的是他的甜點。, 甜點, 4.88#5.0
R1628:S007, 餐點很精緻。, 餐點, 6.12#5.5
R1628:S012, 但我對餐點的印象真是不太好。, 餐點的印象, 3.67#6.33
R1629:S008, 但餐點價錢也不平價。, 餐點價錢, 4.12#5.5
R1630:S007, 而且菜品選擇多。, 菜品選擇, 5.88#5.38
R1630:S009, 餐廳廁所也乾淨。, 餐廳廁所, 5.75#5.25
R1631:S004, 漢堡肉咬下去都是筋超難咬。, 漢堡肉#漢堡肉, 3.33#5.83 3.67#5.5
R1631:S006, 而且漢堡一整個很沒有味道。, 漢堡, 4.12#5.5
R1631:S007, 不過早午餐的熱壓吐司不錯吃可以點。, 熱壓吐司, 6.38#5.88
R1631:S008, 加購的套餐濃湯很好喝。, 套餐濃湯, 6.25#6.5
R1631:S010, 油醋沙拉好吃。, 油醋沙拉, 6.5#5.88
R1632:S012, 牛排熟度也是剛剛好的。, 牛排熟度, 5.5#5.0
R1634:S001, 餐點沒有特別驚艷的地方。, 餐點, 4.62#5.25
R1634:S002, 義大利麵彈牙好吃。, 義大利麵, 6.67#6.0
R1634:S006, 但是餐廳的沙發感覺不是很乾淨。, 餐廳的沙發, 4.38#5.12
R1635:S007, 燉飯的蝦子很新鮮。, 蝦子, 6.12#5.88
R1635:S008, 濃湯濃郁好喝。, 濃湯, 6.5#6.25
R1635:S010, 德國豬腳沒有特別驚艷。, 德國豬腳, 5.25#5.0
R1635:S011, 兒童樂園的蜜糖吐司非常的好吃。, 兒童樂園的蜜糖吐司, 7.0#6.88
R1635:S013, 蔓越莓氣泡飲還不錯喝。, 蔓越莓氣泡飲, 6.0#5.5
R1636:S009, 餐廳人員服務有待加強。, 餐廳人員服務, 3.83#5.0
R1637:S005, 餐點種類非常多樣。, 餐點種類, 6.33#6.17
R1637:S010, 低溫慢烤美式醬燒豬肋排超大份。, 低溫慢烤美式醬燒豬肋排, 6.5#6.0
R1637:S011, 低溫慢烤美式醬燒豬肋排烤的骨肉分離醬汁也夠味。, 低溫慢烤美式醬燒豬肋排#醬汁, 6.0#5.17 6.0#5.17
R1638:S003, 點了鴨胸義大利麵跟松阪豬燉飯感覺還不錯。, 鴨胸義大利麵#松阪豬燉飯, 5.67#5.33 5.67#5.33
R1638:S006, 讓我喜歡的是燉飯。, 燉飯, 6.0#5.62
R1638:S007, 燉飯口味剛剛好。, 燉飯口味, 5.5#5.12
R1638:S008, 松阪豬好吃。, 松阪豬, 6.25#5.5
R1639:S028, 生菜清脆甘甜。, 生菜, 6.38#6.12
R1639:S031, 這間咖啡廳空間真的很大。, 空間, 6.17#6.17
R1640:S000, 咖啡廳人員服務態度都還不錯。, 服務態度, 6.0#5.62
R1641:S001, 非常推薦香煎舒肥履歷豬戰斧。, 香煎舒肥履歷豬戰斧, 7.0#7.12
R1641:S002, 松子羅勒青醬鴨胸義大利麵非常好吃。, 松子羅勒青醬鴨胸義大利麵, 7.0#6.67
R1641:S003, 而且餐廳氣氛很棒。, 餐廳氣氛, 6.33#6.5
R1641:S004, 但餐廳服務人員的態度真的是欠佳。, 餐廳服務人員的態度, 3.12#5.0
R1642:S006, 點了龍蝦蝦膏干貝燉飯不錯吃。, 龍蝦蝦膏干貝燉飯, 6.0#5.67
R1642:S009, 大蝦風味不錯。, 大蝦風味, 5.75#5.5
R1642:S010, 干貝也蠻好吃的。, 干貝, 6.0#5.7
R1642:S011, 但燉飯就有些膩口。, 燉飯, 4.5#4.75
R1642:S012, 燉飯份量也算多。, 燉飯份量, 5.88#5.12
R1643:S004, 前菜點的雞翅味道入味好吃。, 雞翅味道, 5.88#5.38
R1643:S008, 清炒辣蛤蜊義大利麵好吃。, 清炒辣蛤蜊義大利麵, 5.88#5.5
R1643:S011, 不過義大利麵味道都蠻不錯的。, 義大利麵味道, 6.0#5.25
R1643:S012, 燉飯也很有層次。, 燉飯, 6.12#5.62
R1643:S015, 鬆餅原料是都還蠻不錯的。, 鬆餅原料, 6.0#5.33
R1645:S002, 海陸大拼盤超級澎湃。, 海陸大拼盤, 7.0#7.0
R1645:S011, 香煎鮭魚肉口感軟嫩。, 香煎鮭魚肉口感, 5.88#5.5
R1645:S012, 麵體煮得很剛好。, 麵體, 6.0#6.25
R1645:S014, 整體來說餐廳環境相當清幽。, 餐廳環境, 6.25#5.62
R1646:S011, 餐點品項豐富。, 餐點品項, 6.0#5.7
R1646:S019, 尤其主餐份量很大。, 主餐份量, 6.0#5.5
R1646:S025, 尤其漢堡覺得超美味。, 漢堡, 7.3#7.2
R1647:S009, 店家調味我個人吃起來較不合口味。, 調味, 4.0#5.62
R1647:S010, 紅醬海鮮披蕯的餅皮很薄脆。, 紅醬海鮮披蕯的餅皮, 6.17#6.0
R1648:S012, 餐點用料滿滿。, 餐點用料, 6.5#5.5
R1648:S014, 餐點物超所值。, 餐點, 6.5#6.0
R1649:S003, 酥皮濃湯非常好喝。, 酥皮濃湯, 6.83#7.0
R1649:S005, 主餐義大利麵讓我太驚艷了。, 義大利麵, 7.0#7.0
R1649:S007, 麵條軟硬度我超愛。, 麵條軟硬度, 7.0#6.88
R1649:S008, 蝦子也好新鮮。, 蝦子, 6.17#5.83
R1649:S012, 義式冰奶茶非常順口好喝。, 義式冰奶茶, 7.0#6.83
R1650:S005, 清湯口感層次豐富。, 清湯口感層次, 6.12#5.62
R1650:S007, 今天的點的主餐火烤墨魚頓飯超好吃。, 火烤墨魚頓飯, 7.17#7.0
R1650:S014, 墨魚的火烤香氣聞起來就非常開胃。, 墨魚的火烤香氣, 6.75#6.38
R1650:S015, 光是切開就知道墨魚的鮮嫩。, 墨魚, 6.2#6.0
R1650:S021, 飯粒口感爽口不膩。, 飯粒口感, 6.33#5.67
R1651:S001, 桂圓紅棗茶真的有夠甜。, 桂圓紅棗茶, 6.25#6.25
R1651:S002, 水果茶也很甜。, 水果茶, 6.25#6.38
R1651:S006, 吃的方面墨魚火烤好吃。, 墨魚, 5.88#5.12
R1651:S007, 干貝更好吃。, 干貝, 6.75#6.12
R1651:S008, 酥皮濃湯我覺得滿分。, 酥皮濃湯, 7.5#6.75
R1652:S000, 青醬蛤蜊義大利麵是我非常推薦的菜色之一。, 青醬蛤蜊義大利麵, 6.62#6.62
R1652:S001, 麵條做得非常軟嫩。, 麵條, 6.25#5.75
R1652:S003, 海鮮焗飯味道非常開胃。, 海鮮焗飯味道, 6.75#6.62
R1652:S004, 上面的海鮮非常新鮮。, 海鮮, 6.5#6.12
R1652:S005, 焗飯的味道也非常香。, 焗飯的味道, 6.75#6.75
R1652:S006, 整道菜非常有層次感。, 整道菜, 6.62#6.5
R1652:S009, 甜點焦糖布丁非常濃郁。, 焦糖布丁, 6.5#6.33
R1652:S010, 焦糖布丁口感非常滑順。, 焦糖布丁口感, 6.62#6.25
R1652:S015, 托斯卡尼尼義大利餐廳服務非常周到。, 服務, 6.5#6.25
R1653:S002, 獨家的鮪魚抹醬超好吃。, 鮪魚抹醬, 7.5#7.25
R1653:S003, 松露燉飯好吃。, 松露燉飯, 6.5#5.67
R1653:S005, 濃湯也是很好吃。, 濃湯, 6.67#6.17
R1653:S006, 我覺得餐廳氣氛很不錯。, 餐廳氣氛, 6.62#6.5
R1653:S008, 鮪魚醬實在太好吃了。, 鮪魚醬, 7.75#7.5
R1656:S003, 炸魚條的呈現令人失望。, 炸魚條, 3.17#5.83
R1656:S004, 炸魚條油耗味重到蓋過食材味道。, 炸魚條油耗味, 3.33#4.83
R1659:S001, 托斯卡尼尼餐點品質都還不錯。, 餐點品質, 6.25#6.0
R1659:S003, 干貝海鮮義大利麵很喜歡。, 干貝海鮮義大利麵, 6.75#6.38
R1659:S004, 麵條有入味。, 麵條, 6.12#5.5
R1659:S006, 托斯卡尼尼服務態度很好。, 服務態度, 6.5#6.17
R1662:S000, 餐廳環境舒適明亮。, 餐廳環境, 6.0#5.17
R1662:S004, 主餐的深海墨魚墨汁義大利麵用料實在。, 深海墨魚墨汁義大利麵用料, 6.0#5.67
R1662:S005, 美中不足的是魷魚很鹹。, 魷魚, 4.38#5.25
R1665:S006, 義大利麵和燉飯表現都很不錯。, 義大利麵#燉飯, 6.0#5.5 6.0#5.5
R1665:S007, 麵包每次都烤得酥脆。, 麵包, 6.0#5.5
R1665:S009, 沙拉菜葉都蠻新鮮的。, 沙拉菜葉, 6.17#6.17
R1665:S011, 另外每次來都必點就是他家的酥皮濃湯。, 酥皮濃湯, 6.5#6.25
R1665:S012, 酥皮外層有如餅乾般酥脆。, 酥皮外層, 6.17#5.17
R1665:S019, 而且甜點意外地很不錯。, 甜點, 6.25#5.75
R1665:S022, 餐點味道很不錯。, 餐點味道, 6.62#6.38
R1666:S009, 食物品質無雷。, 食物品質, 5.38#4.88
R1667:S001, 手工麵包好吃。, 手工麵包, 6.5#5.67
R1667:S002, 青醬義大利麵麵條很難咬。, 麵條, 3.83#6.5
R1667:S003, 青醬有點太油。, 青醬, 4.0#5.3
R1667:S004, 焗烤海鮮飯白醬水水的。, 白醬, 4.0#5.5
R1667:S008, 起司蛋糕很乾硬。, 起司蛋糕, 3.8#5.2
R1668:S013, 我喜歡紅咖哩燒豬排。, 紅咖哩燒豬排, 6.38#5.75
R1668:S016, 肉很入味。, 肉, 6.62#6.75
R1669:S004, 熱茶還不錯。, 熱茶, 5.5#5.5
R1669:S006, 這次點大阪燒豬排還滿好吃的。, 大阪燒豬排, 5.88#5.38
R1669:S008, 肉質還算不錯。, 肉質, 6.0#5.17
R1669:S011, 餐點價格略略小貴。, 餐點價格, 4.33#5.17
R1670:S002, 高麗菜很好吃。, 高麗菜, 6.5#6.0
R1670:S003, 焗烤咖哩豬排蠻好吃的。, 焗烤咖哩豬排, 6.33#6.0
R1670:S004, 蕎麥麵Q彈。, 蕎麥麵, 6.0#5.38
R1670:S006, 味噌湯味道不是很好。, 味噌湯味道, 4.0#5.5
R1671:S004, 茶碗蒸有夠水。, 茶碗蒸, 3.75#5.88
R1671:S007, 豬排的表現算標準。, 豬排的表現, 5.62#5.38
R1671:S008, 炸物炸的難吃。, 炸物, 2.83#6.67
R1671:S009, 唯一推薦味噌湯。, 味噌湯, 6.38#6.12
R1671:S020, 餐廳服務真的是太積極了。, 餐廳服務, 6.5#6.5
R1672:S005, 蕎麥冷麵很有彈性。, 蕎麥冷麵, 6.0#5.62
R1672:S007, 但豬排炸的有些偏老。, 豬排, 4.38#5.5
R1673:S007, 餐廳略顯服務不夠周到。, 服務, 4.5#5.25
R1673:S008, 雞排及豬排都炸的很酥脆。, 雞排#豬排, 6.67#6.33 6.5#6.33
R1674:S000, 高麗菜絲新鮮好吃。, 高麗菜絲#高麗菜絲, 6.0#5.33 6.0#5.33
R1674:S003, 蕎麥麵口感有嚼勁。, 蕎麥麵口感, 5.62#5.25
R1674:S005, 豬排肉質有點太老了。, 豬排肉質, 4.0#5.5
R1674:S006, 紅咖哩一點也不濃郁。, 紅咖哩, 3.62#5.62
R1674:S008, 蒸蛋也沒什麼味道。, 蒸蛋, 4.5#4.67
R1674:S009, 味增湯還算不錯。, 味增湯, 5.67#5.33
R1674:S010, 最後草莓寒天凍很好吃。, 草莓寒天凍, 6.83#6.33
R1675:S007, 雞排炸的剛好。, 雞排, 6.0#5.0
R1675:S008, 豬排酥脆不失軟嫩。, 豬排, 6.33#6.0
R1675:S011, 拉麵湯頭讚，麵條也Q。, 拉麵湯頭#麵條, 6.5#5.5 5.75#5.0
R1676:S009, 高麗菜絲真的不是很愛。, 高麗菜絲, 3.8#5.3
R1676:S010, 相撲火鍋沒有很驚艷。, 相撲火鍋, 4.0#5.5
R1676:S011, 還是推薦大家吃豬排餐。, 豬排餐, 6.25#5.5
R1679:S002, 厚切炸豬排的豬排大塊。, 厚切炸豬排, 5.88#5.25
R1679:S004, 高麗菜絲有爽脆。, 高麗菜絲, 6.17#6.0
R1679:S005, 白飯也蠻好吃。, 白飯, 6.67#6.17
R1679:S009, 甜點味道都太淡。, 甜點味道, 4.25#5.0
R1680:S003, 豬排夠厚。, 豬排, 6.0#5.17
R1680:S005, 可惜蒸蛋味道太淡。, 蒸蛋味道, 4.33#4.83
R1680:S006, 味噌湯料很多。, 味噌湯料, 6.25#6.0
R1680:S010, 茶凍很香。, 茶凍, 6.0#5.67
R1681:S006, 豬排肉汁真是驚艷到我了。, 豬排肉汁, 6.62#5.88
R1681:S011, 裡面的炸豬排軟嫩。, 炸豬排, 6.0#5.5
R1681:S012, 炸豬排份量也是非常充足。, 炸豬排份量, 6.75#6.5
R1682:S007, 咖喱漢堡肉丸便當咖喱實在太少。, 咖喱, 4.12#5.12
R1683:S006, 甜點也不錯吃。, 甜點, 6.0#5.7
R1684:S006, 蒸蛋太難吃。, 蒸蛋, 3.33#6.17
R1684:S007, 蒸蛋腥味很重。, 蒸蛋腥味, 4.0#5.88
R1684:S009, 蕎麥涼麵那道好吃。, 蕎麥涼麵, 6.75#6.12
R1684:S010, 還有餐具很用心。, 餐具, 6.5#6.5
R1685:S000, 白飯超級難吃。, 白飯, 3.0#5.7
R1685:S009, 主菜不錯，但最後的甜點又很失敗。, 主菜#甜點, 5.75#5.25 3.75#5.75
R1685:S012, 至少吃完主菜印象還行。, 主菜印象, 5.5#5.0
R1686:S005, 紅咖哩的口味我蠻喜歡的。, 紅咖哩的口味, 5.88#5.5
R1687:S031, 入口後豬排充滿肉汁。, 豬排, 6.5#6.75
R1689:S002, 餐點部分長壽麵線超級好吃。, 長壽麵線, 7.0#6.5
R1689:S003, 梅干扣肉滷得很軟爛。, 梅干扣肉, 6.5#6.5
R1689:S009, 咕咾肉皮酥內香。, 咕咾肉, 6.12#5.5
R1689:S013, 肥腸酥脆大腸味道香。, 肥腸#大腸味道, 6.4#5.8 6.3#5.6
R1689:S016, 乾扁四季豆炒的很厲害。, 乾扁四季豆, 6.62#6.25
R1689:S021, 松阪豬口感脆香。, 松阪豬口感, 6.0#5.38
R1689:S022, 芋頭相當濃密。, 芋頭, 6.5#6.38
R1689:S023, 金沙豆腐炒的很好吃。, 金沙豆腐, 6.75#6.75
R1690:S005, 每樣小菜都很好吃。, 小菜, 6.25#5.88
