ID, Sentence, Aspect, Intensity
R0142:S010, 不過價位稍微高一點，但還蠻好吃的。, 價位#NULL, 4.5#5.67 6.5#6.17
R0142:S012, 火焰烤鴨很厲害。, 火焰烤鴨, 6.75#6.5
R0142:S018, 但真的很好吃，皮好脆好愛。, NULL#皮#皮, 6.5#6.25 6.5#5.5 6.5#5.75
R0142:S038, 那個外皮超級酥脆油亮。, 外皮, 6.5#6.12
R0142:S041, 快接近入口即化的鴨皮，很讓人驚豔。, 鴨皮#鴨皮, 6.38#5.75 6.75#6.62
R0142:S044, 發現我們切片的鴨肉都乾乾的。, 鴨肉, 4.33#4.5
R0142:S054, 兩隻鴨腿肉還蠻多。, 鴨腿肉, 6.75#6.12
R0142:S056, 但切片的烤鴨真的有點乾。, 切片的烤鴨, 4.0#5.17
R0142:S065, 上海砂鍋菜飯我個人覺得這道很還好。, 上海砂鍋菜飯, 4.3#5.2
R0142:S071, 覺得單吃上海砂鍋菜飯有點小空虛。, 上海砂鍋菜飯, 4.0#4.83
R0142:S075, 湯頭真的太讚。, 湯頭, 7.25#7.38
R0142:S081, 裡面料超多。, 料, 6.5#6.75
R0142:S087, 湯真的太順口好喝。, 湯#湯, 6.5#6.67 6.5#5.83
R0142:S095, 不便宜但蠻好吃。, NULL#NULL, 4.0#5.67 6.5#6.17
R0143:S015, 永康店的環境也太好了吧。, 環境, 7.0#6.9
R0143:S018, 可能因為在台北所以比較貴一點。, NULL, 4.5#4.88
R0143:S041, 腿庫給的算蠻多的。, 腿庫, 6.17#5.5
R0143:S043, 個人覺得滷肉給得有點少。, 滷肉, 4.25#5.62
R0143:S047, 偷偷說覺得飯有點少。, 飯, 4.33#5.0
R0143:S048, 男生可能吃不飽。, NULL, 4.0#4.5
R0143:S060, 筍絲還是超好吃的。, 筍絲, 6.88#6.75
R0143:S062, 我每次都必點筍絲跟大白菜。, 筍絲#大白菜, 6.12#5.75 6.12#5.75
R0143:S066, 但味道卻很入味。, 味道, 6.12#5.75
R0145:S022, 雞肉片的份量也算適中。, 雞肉片的份量, 5.7#5.2
R0145:S023, 河粉也是非常入味。, 河粉, 6.33#6.83
R0145:S024, 不過洋蔥有點刺激辛味，不是很喜歡。, 洋蔥, 4.17#4.67
R0145:S028, 確實價位上有點偏貴。, 價位, 4.5#4.25
R0145:S030, 對於小資族來說還算是可接受的價格了。, 價格, 5.75#5.0
R0146:S005, 店裡不大。, 店, 4.5#4.38
R0146:S006, 賣的東西還算豐富。, NULL, 5.75#5.25
R0146:S009, 價格也很親人。, 價格, 6.25#5.5
R0146:S020, 不過口感上不知是否比較健康，個人比較不愛。, 口感, 4.25#5.88
R0146:S024, 但我特愛這款萊特冰茶。, 萊特冰茶, 7.25#7.0
R0146:S026, 萊特冰茶非常解渴又爽口。, 萊特冰茶#萊特冰茶, 6.83#6.5 6.0#5.67
R0147:S006, 賣的東西有夠多元，價格也很便宜。, NULL#價格, 5.83#6.17 6.17#6.83
R0147:S019, 豬排鐵板麵份量很足。, 豬排鐵板麵份量, 6.25#6.0
R0147:S021, 口味有稍微偏重一點。, 口味, 4.75#5.12
R0147:S022, 但整體來說是好吃的。, 整體, 6.0#5.5
R0147:S024, 麵吃起來很夠味又不會太軟爛。, 麵#麵, 6.0#5.25 6.0#5.25
R0147:S026, 肉類比較推薦雞肉。, 雞肉, 6.0#6.0
R0147:S027, 豬排太硬了下次不會再點。, 豬排#豬排, 3.5#6.0 3.17#7.17
R0148:S022, 雞腿也不錯吃。, 雞腿, 6.12#5.75
R0148:S028, 拉茶蠻好喝的，也不會太甜。, 拉茶#拉茶, 6.25#5.5 6.0#5.25
R0148:S032, 難怪生意都這麼好。, 生意, 5.5#4.83
R0149:S004, 這大概是我吃過最好吃的烤玉米了。, 烤玉米, 7.0#7.5
R0150:S003, 雖然每項的份量不多。, 份量, 4.5#4.88
R0152:S029, 牛奶口味乳香味非常濃郁。, 乳香味, 6.62#6.5
R0152:S049, 其實提供的口味並不多。, 口味, 5.38#5.12
R0152:S053, 而且價格也不算貴。, 價格, 5.5#5.0
R0152:S054, 推薦各位來嘗試看看。, NULL, 6.25#5.5
R0153:S016, 五花肉太小塊且味道頗淡。, 五花肉#味道, 3.25#5.5 3.5#4.75
R0153:S018, 當天的飯也煮得太濕黏，有點吃不了。, 飯, 3.67#6.17
R0153:S022, 很夠味的滷豆腐。, 滷豆腐, 6.25#6.0
R0153:S025, 土魠魚個頭飽滿。, 土魠魚, 6.0#5.33
R0153:S034, 整體來說並沒有特別喜歡。, NULL, 4.38#5.12
R0154:S044, 座位數其實不算少。, 座位數, 5.5#5.0
R0154:S055, 魚肉嚐起來軟嫩多汁。, 魚肉, 6.25#5.5
R0154:S057, 連平常不愛吃魚的我都蠻喜歡的。, 魚, 6.17#6.33
R0154:S058, 火烤鐵板豬肉送上桌時香氣四溢。, 火烤鐵板豬肉, 6.38#6.12
R0154:S063, 剛烤好的鬆餅外皮非常酥脆。, 鬆餅外皮, 6.38#6.0
R0155:S074, 紅酒牛筋義大利麵的牛筋香氣十足。, 牛筋, 6.17#6.0
R0156:S015, 空間很侷促。, 空間, 3.88#5.62
R0156:S047, 看起來內容物超豐盛。, 內容物, 6.5#6.75
R0157:S024, 這湯也很好喝，菜單這個肥肉蠻好吃。, 湯#肥肉, 6.38#5.88 6.25#5.88
R0158:S006, 它的口味是優秀的。, 口味, 6.2#5.5
R0158:S016, 餅皮真的很酥裡頭的內餡也綿密不會太甜。, 餅皮#內餡#內餡, 6.5#6.25 6.25#5.5 5.5#5.0
R0158:S027, 這家剛開幕的台南東區烘焙坊很不錯。, 台南東區烘焙坊, 6.25#6.38
R0158:S028, 我之後應該還會想去。, NULL, 6.5#6.38
R0159:S001, 價格便宜餐點種類多。, 價格#餐點種類, 6.0#5.5 5.75#5.0
R0159:S014, 豆漿味道還不錯，喝的時候小心別燙傷。, 豆漿味道, 5.8#5.2
R0159:S015, 燒餅油條不優。, 燒餅油條, 4.0#4.5
R0159:S021, 飯糰韭菜盒很一般，不太推薦。, 飯糰#韭菜盒#飯糰#韭菜盒, 4.62#5.38 4.62#5.38 3.88#5.5 3.88#5.5
R0160:S017, 老闆娘的服務相當親切。, 老闆娘的服務, 6.5#6.17
R0160:S028, 老闆娘送上招待的炸鵪鶉蛋，好驚喜。, 炸鵪鶉蛋, 6.88#7.25
R0160:S040, 雞濃湯拉麵吃到後頭還是會有一點小膩。, 雞濃湯拉麵, 4.0#5.0
R0160:S043, 角煮的部分店家在準備過程中有炙烤過香氣十足。, 角煮, 6.25#6.25
R0160:S044, 這一大塊角煮看起來很有份量。, 角煮, 6.25#5.62
R0160:S045, 角煮吃起來也很過癮。, 角煮, 6.25#5.75
R0160:S049, 帶有微微雞軟骨口感的手工丸子非常有特色。, 手工丸子, 6.5#6.75
R0160:S065, 整體來說我覺得柳町家拉麵的雞白湯拉麵湯頭不錯。, 雞白湯拉麵湯頭, 5.62#5.5
R0160:S066, 特盛的配料也給的蠻有誠意的。, 配料, 6.17#6.0
R0162:S005, 像黑麻油麵線就非常好吃。, 黑麻油麵線, 6.88#6.75
R0162:S018, 餐廳空間蠻大的。, 空間, 6.12#5.5
R0162:S037, 現煮砂鍋首推黑麻油麵線。, 黑麻油麵線, 7.0#7.0
R0162:S038, 那麻油香氣很夠。, 麻油香氣, 6.33#6.17
R0162:S039, 濃郁溫潤的湯底喝了很喜歡。, 湯底, 7.0#6.75
R0162:S055, 炸地瓜也挺好吃的。, 炸地瓜, 6.12#5.5
R0162:S069, 然後放在起司旁的酒醋小番茄好好吃。, 酒醋小番茄, 6.25#6.0
R0162:S070, 適時搭配重口味料理超解膩。, NULL, 6.33#6.67
R0162:S071, 他們家的泰式青木瓜沙拉真的做得不錯。, 泰式青木瓜沙拉, 6.83#6.67
R0162:S088, 奶油跟松露真的很香。, 奶油#松露, 6.83#6.33 6.83#6.33
R0162:S098, 果然匯的甜點也表現不差。, 甜點, 5.75#5.38
R0163:S036, 那雞油香氣也太正點了。, 雞油香氣, 6.5#6.17
R0163:S037, 雞肉口感軟嫩肉汁多香氣十足超愛。, 雞肉口感#肉汁#香氣#雞肉, 6.0#5.0 6.5#5.0 6.5#6.0 7.0#7.0
R0163:S048, 他們家的紅豆熬得好。, 紅豆, 5.83#5.67
R0165:S005, 山嵐的豚骨湯底真的非常好喝。, 豚骨湯底, 7.38#7.12
R0165:S007, 喜歡豚骨湯頭的同學可以來吃吃看山嵐唷。, 山嵐, 5.75#5.0
R0167:S014, 今晚喝到的湯覺得不夠燙，還有點偏鹹。, 湯#湯, 4.17#5.0 4.0#4.83
R0167:S019, 排骨滿到不得了。, 排骨, 7.0#7.0
R0167:S024, 肉不會柴蠻不錯的。, 肉#肉, 6.0#5.5 6.0#5.33
R0167:S027, 鴨血是夠Q又嫩。, 鴨血, 6.5#6.0
R0167:S028, 但臭豆腐不夠臭，也沒有很入味耶。, 臭豆腐#臭豆腐, 4.17#4.5 4.0#4.5
R0167:S040, 是便宜不錯的臭豆腐。, 臭豆腐#臭豆腐, 5.83#5.33 5.67#5.17
R0168:S013, 最推薦四季青茶和古香紅茶。, 四季青茶#古香紅茶, 7.12#6.88 7.12#6.88
R0168:S014, 青茶即使點無糖仍然好喝，不會苦澀。, 青茶#青茶, 5.88#5.38 5.88#5.25
R0168:S017, 茶味十分濃郁。, 茶味, 6.83#6.5
R0169:S010, 磨石子砌成的吧台相當有質感。, 吧台, 6.33#6.0
R0169:S015, 座位數相當多。, 座位數, 6.25#6.0
R0169:S032, 餅皮Q彈相當好吃。, 餅皮#餅皮, 6.25#5.38 6.62#6.38
R0171:S011, 不過桌與桌之間的距離超小，超級擁擠。, NULL, 3.7#5.7
R0172:S023, 餐廳內座位蠻多。, 座位, 6.0#5.25
R0173:S009, 他們家豬血非常之嫩。, 豬血, 6.75#6.5
R0173:S013, 湯頭也不會太油膩。, 湯頭, 6.0#5.62
R0173:S017, 肉圓算是中規中矩。, 肉圓, 5.12#5.0
R0174:S011, 小雞燉蘑菇很下飯又美味。, 小雞燉蘑菇#小雞燉蘑菇, 6.67#6.5 6.67#5.5
R0174:S014, 店家推薦的大拉皮很爽口。, 大拉皮, 6.5#6.33
R0174:S022, 鍋包肉無意外地好吃。, 鍋包肉, 6.5#5.67
R0174:S027, 很夠味的羊肉。, 羊肉, 6.12#5.62
R0174:S046, 拔絲地瓜真的必點。, 拔絲地瓜, 7.0#6.5
R0174:S055, 醬骨頭真的是便宜又好吃。, 醬骨頭#醬骨頭, 5.5#5.25 5.75#5.12
R0175:S006, 無框架的中式點心也很強。, 中式點心, 7.0#6.67
R0175:S033, 包裹著綿密又不會太甜膩的紅豆餡。, 紅豆餡#紅豆餡, 6.0#5.0 6.0#5.0
R0175:S038, 想不到從冷藏取出回溫的蛋黃酥直接吃就這麼美味。, 蛋黃酥, 6.25#5.5
R0176:S026, 裡面的用料雖然較為一般。, 用料, 4.88#5.12
R0176:S031, 以份量來說算是蠻剛好的。, 份量, 5.75#5.75
R0176:S032, 漢堡麵包表層烤得稍微酥脆又不會過硬。, 漢堡麵包表層#漢堡麵包表層, 5.88#5.38 5.5#5.12
R0176:S033, 牛肉漢堡排扎實多汁。, 牛肉漢堡排#牛肉漢堡排, 6.9#6.1 7.0#6.2
R0176:S035, 漢堡整體來說真的很好吃呀。, 漢堡, 6.75#6.5
R0176:S042, 推薦大家來美術館一帶時不妨可來這家滋滋漢堡試試看。, 滋滋漢堡, 6.17#5.67
R0178:S002, 豬肉末口感QQ彈牙。, 豬肉末口感, 6.0#5.75
R0178:S007, 蛤蜊的肉質新鮮飽滿。, 蛤蜊的肉質#蛤蜊的肉質, 6.0#5.38 6.25#5.75
R0178:S013, 味噌蛤蜊湯端上來時其實非常的大碗。, 味噌蛤蜊湯, 6.62#6.5
R0178:S016, 整碗粥吃完其實非常的有飽足感。, 粥, 6.17#7.0
R0179:S012, 店內用餐環境很明亮乾淨。, 用餐環境#用餐環境, 6.0#5.25 5.88#5.12
R0180:S004, 有很多種口味選擇。, 口味, 6.0#5.33
R0180:S006, 但是整體調味吃起來是很順口的。, 調味, 5.83#6.33
R0181:S007, 位子小了一點。, 位子, 4.5#5.0
R0183:S013, 花枝丸外酥裡彈，無可挑剃。, 花枝丸#花枝丸, 6.2#5.5 7.3#6.6
R0183:S028, 小卷新鮮美味。, 小卷#小卷, 6.12#5.38 6.25#5.38
R0183:S034, 牛小排還是好美味喔。, 牛小排, 7.25#7.0
R0183:S035, 牛小排生熟度剛剛好。, 牛小排生熟度, 5.75#5.25
R0183:S047, 炒飯是有醬油跟鍋氣的，好吃好吃。, 炒飯, 6.62#6.38
R0183:S052, 肥腸炸的超酥。, 肥腸, 6.5#6.25
R0183:S056, 但味道還是跟記憶裡一樣美味。, 味道, 6.25#5.62
R0187:S004, 商業午餐的價格還是挺不便宜的。, 商業午餐的價格, 4.0#4.62
R0187:S010, 辣炒魷魚很夠味。, 辣炒魷魚, 6.62#6.38
R0187:S043, 餐點相對來說價高但也比較精緻一點。, 餐點#餐點, 4.75#5.0 6.25#5.0
R0188:S009, 環境很舒適安靜。, 環境#環境, 6.5#6.5 6.5#6.0
R0188:S024, 不過整體仍保持得乾淨舒服。, 整體#整體, 5.88#5.0 5.88#4.88
R0188:S026, 用餐的桌子也很寬大。, 桌子, 6.5#6.33
R0188:S038, 餐廳內的環境不會很吵。, 環境, 5.5#5.12
R0188:S045, 主餐選擇非常多。, 主餐選擇, 6.1#6.3
R0188:S061, 蔬菜是給得蠻新鮮，而且份量也不少。, 蔬菜#份量, 6.0#5.5 5.5#5.0
R0188:S063, 我個人蠻喜歡他們的凱撒沙拉醬。, 凱撒沙拉醬, 6.75#6.38
R0188:S068, 沙拉的料又更豐富了。, 沙拉的料, 6.5#6.0
R0188:S074, 所以這木耳露真的很對我的味。, 木耳露, 6.83#6.17
R0188:S101, 但裡面的餡料種類很多。, 餡料種類, 6.2#6.5
R0188:S105, 不過剛剛的焗烤田螺真的太厲害。, 焗烤田螺, 6.5#6.67
R0188:S114, 鮑魚很好吃，而且也吃出非常新鮮。, 鮑魚#鮑魚, 6.83#6.67 6.5#6.33
R0188:S124, 裡面的海鮮料不多。, 海鮮料, 4.25#4.75
R0188:S139, 酥皮泡在湯裡一起吃的口感和味道也不錯。, 口感#味道, 5.5#5.0 5.5#5.0
R0188:S140, 不過裡面的玉米濃湯我覺得表現較一般。, 玉米濃湯, 4.75#5.0
R0188:S143, 不過湯體喝起來較為普通。, 湯體, 5.0#5.0
R0188:S154, 這沙朗的份量中等，厚度是蠻夠。, 沙朗的份量#厚度, 5.5#5.0 6.0#5.5
R0188:S160, 不過這沙朗整體吃起來是蠻軟的，牛味也很夠。, 沙朗#牛味, 6.5#6.5 6.5#6.5
R0188:S192, 這是普通的奶油蛋糕。, 奶油蛋糕, 4.8#4.7
R0188:S197, 這奶茶蠻大杯的。, 奶茶, 6.5#6.0
R0188:S202, 舊識西餐廳給我的感覺是蠻驚艷的。, 舊識西餐廳, 6.5#6.0
R0188:S203, 雖然每道餐點的份量不是說很多。, 餐點的份量, 4.25#4.75
R0188:S211, 服務生的服務態度也不錯很親切。, 服務態度#服務態度, 6.0#5.17 6.33#6.33
R0188:S213, 但整體環境也坐得很舒服。, 環境, 6.0#6.17
R0189:S005, 餐點種類非常多選擇。, 餐點種類, 6.75#6.5
R0189:S006, 生春捲吃起來的口感非常豐富。, 口感, 6.5#6.5
R0189:S008, 生春捲大口咬下真的是好好吃。, 生春捲, 6.5#6.38
R0189:S010, 河粉吃起來相當軟嫩湯頭很鮮甜。, 河粉#湯頭, 6.5#6.33 6.5#6.17
R0189:S011, 重點的豬肉片也很新鮮好吃。, 豬肉片#豬肉片, 6.0#5.0 6.25#5.25
R0189:S012, 月香小館的法國麵包口味有很多選擇。, 法國麵包口味, 5.83#6.33
R0189:S016, 雞腿肉真的很軟嫩又入味裡頭有滿滿的醃蘿蔔絲。, 雞腿肉#雞腿肉#醃蘿蔔絲, 6.5#6.75 6.5#5.75 6.5#6.0
R0189:S020, 雖然價格不算便宜。, 價格, 4.5#5.0
R0189:S025, 喜歡喝咖啡的朋友真的推薦可以試試非常道地的越南點滴咖啡。, 越南點滴咖啡#越南點滴咖啡, 7.0#7.0 6.83#6.67
R0189:S032, 越南點滴咖啡一杯才50元真的超值。, 越南點滴咖啡, 6.67#6.83
R0189:S033, 越南點滴咖啡味道又香又濃又好喝。, 越南點滴咖啡味道#越南點滴咖啡味道#越南點滴咖啡味道, 5.75#5.25 5.75#5.25 6.0#5.62
R0192:S018, 奶酥麵包非常美味。, 奶酥麵包, 6.83#6.5
R0192:S020, 吐司本身也是好吃的。, 吐司, 6.0#5.5
R0192:S023, 奶酥麵包搭配咖啡拿鐵真的很棒。, 奶酥麵包#咖啡拿鐵, 6.62#6.5 6.62#6.5
R0193:S006, 最推薦的是兒童餐，小朋友非常喜歡。, 兒童餐#兒童餐, 7.0#7.33 6.83#7.0
R0193:S037, 鮭魚不錯。, 鮭魚, 6.25#5.75
R0193:S042, 鮮鮭雙饗丼120元很小碗耶。, 鮮鮭雙饗丼, 3.83#4.33
R0193:S044, 鮭魚片是切丁的，很小塊。, 鮭魚片, 3.83#5.83
R0193:S049, 蝦味魚卵味道普通。, 蝦味魚卵味道, 5.0#4.75
R0195:S013, 停車場蠻大的好停車。, 停車場#停車場, 6.17#5.67 6.0#5.67
R0196:S007, 花生燒餅口感上稍微偏乾了一點。, 花生燒餅口感, 4.33#4.5
R0197:S001, 小小雞鹽味拉麵份量有點驚人。, 小小雞鹽味拉麵份量, 5.62#5.5
R0197:S013, 叉燒麵條也都表現得不錯。, 叉燒#麵條, 6.0#5.33 6.0#5.33
R0197:S014, 雞二拉麵的雞鹽味拉麵真的好吃欸。, 雞鹽味拉麵, 7.25#6.88
R0198:S034, 肉品就有多種選擇。, 肉品, 6.0#5.33
R0199:S001, 一開始上蒼蠅頭和炒米粉這兩道覺得還不錯吃。, 蒼蠅頭#炒米粉, 6.25#6.0 6.25#6.0
R0199:S004, 炒米粉溫度也夠口感亦是舒服。, 炒米粉溫度#口感, 5.75#4.88 5.75#5.0
R0200:S031, 這家餐點不貴挺好吃的。, 餐點#餐點, 5.75#5.25 6.62#6.25
R0200:S032, 尤其布丁超愛有夠濃郁。, 布丁#布丁, 7.17#7.0 6.5#6.17
R0200:S034, 二樓位子很多。, 位子, 6.12#5.5
R0200:S049, 朋友點的醬香豬腱肉雞絲麵味道很不錯。, 醬香豬腱肉雞絲麵味道, 6.38#6.12
R0200:S059, 珍珠鮮奶茶雖然不便宜但頗好喝的。, 珍珠鮮奶茶#珍珠鮮奶茶, 4.0#5.5 6.25#6.0
R0200:S060, 珍珠蠻Q裡面布丁也很多。, 珍珠#布丁, 6.25#5.75 6.25#6.0
R0200:S064, 紅烏龍泡飯我覺得蠻特別的欸。, 紅烏龍泡飯, 5.88#5.62
R0200:S066, 味道我覺得蠻不錯的很香。, 味道#味道, 6.33#6.0 6.5#6.17
R0200:S069, 牛腱肉也很軟嫩。, 牛腱肉, 6.5#6.33
R0200:S071, 漫熟焦糖布丁是本日最好吃。, 漫熟焦糖布丁, 6.88#7.0
R0200:S078, 這布丁太優秀了。, 布丁, 7.25#6.62
R0200:S079, 布丁吃一口就很驚豔。, 布丁, 6.75#6.62
R0200:S082, 邊吃邊說好好吃喔，推薦來這邊一定要點布丁。, 布丁#布丁, 6.33#6.33 6.33#6.17
R0201:S003, 交通挺方便。, 交通, 6.0#5.5
R0201:S021, 整體滋味偏酸非我所好。, 滋味#滋味, 4.25#5.0 4.25#4.5
R0201:S026, 鯊魚肉沒有腥味。, 鯊魚肉, 5.83#5.0
R0201:S038, 韭菜鵝腸的韭菜軟而不老。, 韭菜, 6.12#5.62
R0202:S006, 門口可以停車蠻方便。, 停車, 6.2#5.7
R0202:S008, 裡面其實空間不大。, 空間, 4.5#4.83
R0202:S010, 座位不多蠻容易客滿。, 座位, 4.5#4.83
R0202:S038, 整隻雞腿也很軟嫩。, 雞腿, 6.5#6.25
R0202:S044, 醬汁也蠻入味。, 醬汁, 6.2#5.7
R0202:S050, 這個椒麻雞是我最愛的一道。, 椒麻雞, 7.12#6.75
R0202:S059, 紅茶不苦澀喝起來很順口。, 紅茶#紅茶, 5.75#5.25 6.25#6.0
R0202:S061, 方度乳酪蛋糕我也很喜歡。, 方度乳酪蛋糕, 6.5#6.33
R0202:S062, 乳酪很濃郁好吃。, 乳酪#乳酪, 6.17#6.17 6.33#5.5
R0203:S011, 是杯吃完會意猶未盡的甜點。, 甜點, 6.62#6.88
R0203:S016, 一旁的紫蘇葡萄鑽石冰更是令人激賞。, 紫蘇葡萄鑽石冰, 7.12#6.62
R0203:S031, 紫蘇葡萄鑽石冰口感豐富。, 紫蘇葡萄鑽石冰口感, 5.75#5.25
R0203:S037, 店家態度親切。, 店家態度, 6.0#5.17
R0207:S009, 裝潢新穎舒適。, 裝潢#裝潢, 6.0#5.38 5.88#5.25
R0207:S010, 不過用板子隔出的2人座位在餐點全上齊時會比較擠一些。, 座位, 4.33#4.67
R0660:S052, 外皮酥脆彈實之餘裡頭也緊鎖雞汁。, 外皮#外皮, 6.5#5.33 6.5#5.33
R0660:S062, 鰤魚也油紋肥厚。, 鰤魚, 6.3#6.0
R0660:S063, 另外天使蝦的蝦尾也處理的乾淨完美。, 天使蝦的蝦尾, 6.38#5.62
R0660:S068, 一來環境乾淨清爽也很有日式品味。, 環境#環境, 6.12#5.5 6.12#6.12
R0660:S069, 二來餐點品質很高且價格也很合理。, 餐點品質#價格, 6.33#6.33 6.17#6.33
R0660:S072, 老闆娘跟老闆也很親切健談，言語過程中能夠感受到店家有著職人擇善固執的執著跟精神。, 老闆娘#老闆, 6.5#6.25 6.5#6.25
R0664:S047, 原味甜甜圈就吃外脆內鬆綿帶Ｑ的口感。, 原味甜甜圈#原味甜甜圈, 6.67#6.17 6.5#6.17
R0668:S004, 摩摩喳喳好爽口。, 摩摩喳喳, 6.17#6.0
R0668:S052, 微酸的湯汁搭配嫩嫩的魚肉。, 湯汁#魚肉, 5.62#5.5 6.12#5.5
R0668:S061, 打拋豬微辣還可以，真是下飯的料理。, 打拋豬#打拋豬, 5.5#5.0 6.33#6.5
R0668:S064, 月亮蝦餅中規中矩。, 月亮蝦餅, 5.0#5.0
R0668:S069, 每次吃泰式料理都必點的綠咖哩雞。, 綠咖哩雞, 7.38#7.25
R0668:S070, 這裡的綠咖哩雞也是水準之上。, 綠咖哩雞, 6.5#5.67
R0668:S071, 雞肉不柴。, 雞肉, 5.75#4.88
R0668:S072, 醬汁鹹辣程度剛好。, 醬汁鹹辣程度, 5.88#5.0
R0668:S078, 再加上店家的蝦醬香香的。, 蝦醬, 6.33#5.67
R0668:S080, 凍央海鮮湯料很多，也很鮮甜。, 凍央海鮮湯料#凍央海鮮湯, 6.5#6.33 6.5#6.33
R0669:S012, 肉燥不算多。, 肉燥, 4.7#5.3
R0669:S013, 醬有點甜甜的。, 醬, 6.17#5.17
R0669:S014, 整體味道還不錯。, 味道, 5.88#5.62
R0669:S016, 雞肉還不錯。, 雞肉, 6.0#5.17
R0669:S017, 滷肉都是肥的居多。, 滷肉, 4.67#5.5
R0669:S021, 可是真的沒什麼肉就是。, 肉, 4.12#5.5
R0669:S023, 價格不算貴味道也不錯，有機會想吃米糕倒可以試看看囉。, 價格#味道, 5.75#5.0 6.25#5.25
R0670:S016, 外皮煎得酥脆。, 外皮, 6.25#5.5
R0670:S018, 蔥餡的鹹味很夠。, 蔥餡的鹹味, 6.0#5.33
R0670:S022, 因為到隔天味道就差蠻多的，會吃起來比較乾蔥香也消失很多。, 味道#蔥香, 4.33#5.5 3.83#5.33
R0671:S001, 是一間相當推薦的中壢早午餐，用餐環境相當舒適乾淨。, 用餐環境#用餐環境, 6.0#5.62 5.75#5.25
R0671:S003, 這裡的餐點種類也非常多樣化。, 餐點種類, 6.5#6.25
R0671:S008, 這裡的餐點種類真的非常多選擇，價格還滿經濟實惠。, 餐點種類#價格, 7.0#6.5 6.75#6.25
R0671:S009, 板煎里肌起司捲捲吃得到脆脆的小黃瓜香嫩的里肌肉以及濃郁的起司。, 小黃瓜#里肌肉#起司, 6.0#5.33 6.0#5.33 6.0#5.33
R0671:S010, 被香酥的蔥抓餅包起來，大口咬下真是滿足, 蔥抓餅#蔥抓餅, 6.5#5.33 6.67#5.83
R0671:S015, 但薯條的調味完全沒有。, 薯條的調味, 4.38#4.25
R0671:S019, 法式魚排厚蛋堡真的超厚。, 法式魚排厚蛋堡, 6.67#6.83
R0672:S001, 特別是數量有限的肥美櫻桃鴨腿，更是得提前預訂。, 櫻桃鴨腿, 6.25#5.75
R0672:S023, 完全不會柴的叉燒肉。, 叉燒肉, 6.2#6.1
R0672:S024, 搭配白飯入口很滑順。, 白飯, 6.5#6.0
R0672:S027, 讓香甜肥美的櫻桃鴨腿，口感層次更加豐富。, 櫻桃鴨腿#口感, 6.25#5.62 6.5#6.0
R0672:S029, 櫻桃鴨腿肥而不膩並且越嚼越香甜，一邊吃一邊慶幸自己第二回合很早就過來。, 櫻桃鴨腿#櫻桃鴨腿, 6.17#6.33 6.17#6.5
R0672:S031, 到宜蘭礁溪想吃一份簡單美味的燒臘便當菜，不妨過來試試看。, 燒臘便當菜, 6.2#5.7
R0673:S015, 巧克力塔的味道讓我想到濃郁版的繽紛樂，口感蠻豐富的。, 口感, 6.62#6.5
R0673:S019, 奶油輕柔。, 奶油, 5.75#5.12
R0673:S029, 這裡的甜點還蠻紮實的。, 甜點, 6.0#6.0
R0675:S035, 抹茶歐蕾很不錯唷，喝起來香濃但沒有負擔感。, 抹茶歐蕾#抹茶歐蕾#抹茶歐蕾, 6.25#6.25 6.5#6.0 6.0#5.75
R0675:S040, 奶油濃湯喝起來香濃但不膩口。, 奶油濃湯#奶油濃湯, 5.88#5.38 5.75#5.25
R0675:S041, 手工麵包烤得外酥內鬆軟。, 手工麵包, 6.38#5.75
R0675:S042, 草莓果醬跟奶油都不會過甜，整個搭配得恰到好處。, 草莓果醬#奶油, 5.5#5.25 5.5#5.25
R0675:S061, 底下熱可可本人有香氣但不會太甜。, 熱可可#熱可可, 6.33#5.83 6.0#5.33
R0675:S064, 鬆餅表皮微酥內軟。, 鬆餅表皮, 6.0#6.17
R0675:S068, 甜跟奶的比例拿捏得恰恰好。, 甜跟奶的比例, 6.12#5.25
R0675:S069, 我點的夏多內白酒義大利麵好吃，有滿滿的蛤蠣。, 夏多內白酒義大利麵#蛤蠣, 6.25#5.12 6.25#5.25
R0675:S076, 這義大利麵的價格完全可以接受。, 義大利麵的價格, 6.12#5.88
R0675:S077, 而且蛤蠣挺新鮮的喔。, 蛤蠣, 6.0#5.17
R0678:S012, 培根蛋餅賣50元有點偏貴，但蛋餅皮是酥脆偏韌性，配合內餡培根跟蛋算是不錯。, 培根蛋餅#蛋餅皮#蛋餅皮#培根蛋餅, 4.0#5.5 6.0#5.5 6.0#5.5 6.0#5.5
R0678:S024, 皮蛋瘦肉粥搭配肉鬆油條蔥花攪拌起來真的美味又無負擔。, 皮蛋瘦肉粥#皮蛋瘦肉粥, 6.0#5.12 5.88#5.25
R0678:S026, 皮蛋瘦肉粥果然是我今天吃起來最棒的! 簡單來說我若回訪必點。, 皮蛋瘦肉粥#皮蛋瘦肉粥, 6.88#6.75 6.62#6.38
R0679:S028, 湯頭則是帶有些微的甘甜味。, 湯頭, 6.12#5.5
R0679:S031, 冰釀咖啡帶有酒香味，相當不錯。, 冰釀咖啡#冰釀咖啡, 6.12#5.12 6.12#5.62
R0680:S004, 牛排肉質不錯。, 牛排肉質, 5.88#5.5
R0680:S008, 湯頭濃郁。, 湯頭, 6.25#5.5
